	mass_A
t	frame	x	y	r	θ	ω	pixelx	pixely
8.564000E0	1.712800E4	2.028707E1	-1.695260E1	2.643777E1	3.884012E4	8.392041E3	1.096629E2	8.176789E1
8.568000E0	1.713600E4	2.518460E1	-2.285015E0	2.528804E1	3.887482E4	8.882179E3	1.145604E2	6.710030E1
8.572000E0	1.714400E4	2.161526E1	1.307731E1	2.526333E1	3.891117E4	8.953418E3	1.109911E2	5.173798E1
8.576000E0	1.715200E4	1.045332E1	2.397579E1	2.615550E1	3.894644E4	8.534514E3	9.982911E1	4.083950E1
8.580000E0	1.716000E4	-4.531918E0	2.722702E1	2.760161E1	3.897945E4	8.055735E3	8.484388E1	3.758826E1
8.584000E0	1.716800E4	-1.891613E1	2.184591E1	2.889747E1	3.901089E4	7.796708E3	7.045966E1	4.296938E1
8.588000E0	1.717600E4	-2.818117E1	9.252492E0	2.966121E1	3.904182E4	7.644810E3	6.119462E1	5.556279E1
8.592000E0	1.718400E4	-2.940687E1	-6.276061E0	3.006914E1	3.907205E4	7.596441E3	5.996893E1	7.109135E1
8.596000E0	1.719200E4	-2.211067E1	-2.032852E1	3.003549E1	3.910260E4	7.644688E3	6.726513E1	8.514381E1
8.600000E0	1.720000E4	-8.487237E0	-2.811980E1	2.937271E1	3.913320E4	7.650562E3	8.088856E1	9.293509E1
8.604000E0	1.720800E4	6.761285E0	-2.752725E1	2.834545E1	3.916380E4	7.831978E3	9.613708E1	9.234254E1
8.608000E0	1.721600E4	1.911965E1	-1.855365E1	2.664205E1	3.919586E4	8.330303E3	1.084954E2	8.336894E1
8.612000E0	1.722400E4	2.497702E1	-4.205575E0	2.532861E1	3.923044E4	8.877160E3	1.143528E2	6.902086E1
8.616000E0	1.723200E4	2.241629E1	1.136162E1	2.513119E1	3.926688E4	8.991082E3	1.117921E2	5.345366E1
8.620000E0	1.724000E4	1.210404E1	2.312435E1	2.610064E1	3.930237E4	8.587836E3	1.014798E2	4.169094E1
8.624000E0	1.724800E4	-2.675708E0	2.738394E1	2.751435E1	3.933558E4	8.097305E3	8.670009E1	3.743135E1
8.628000E0	1.725600E4	-1.736186E1	2.291539E1	2.874977E1	3.936715E4	7.828613E3	7.201394E1	4.189990E1
8.632000E0	1.726400E4	-2.747676E1	1.098458E1	2.959111E1	3.939821E4	7.698410E3	6.189903E1	5.383071E1
8.636000E0	1.727200E4	-2.969753E1	-4.563825E0	3.004616E1	3.942874E4	7.625591E3	5.967827E1	6.937911E1
8.640000E0	1.728000E4	-2.322268E1	-1.894963E1	2.997301E1	3.945921E4	7.601959E3	6.615312E1	8.376492E1
8.644000E0	1.728800E4	-1.034344E1	-2.774205E1	2.960757E1	3.948955E4	7.595468E3	7.903236E1	9.255734E1
8.648000E0	1.729600E4	4.922489E0	-2.797941E1	2.840912E1	3.951998E4	7.795822E3	9.429829E1	9.279470E1
8.652000E0	1.730400E4	1.800058E1	-2.004864E1	2.694381E1	3.955192E4	8.248076E3	1.073764E2	8.486393E1
8.656000E0	1.731200E4	2.475556E1	-6.189381E0	2.551757E1	3.958596E4	8.788475E3	1.141314E2	7.100467E1
8.660000E0	1.732000E4	2.304387E1	9.416575E0	2.489361E1	3.962223E4	9.025927E3	1.124197E2	5.539871E1
8.664000E0	1.732800E4	1.363805E1	2.197032E1	2.585907E1	3.965817E4	8.700828E3	1.030138E2	4.284497E1
8.668000E0	1.733600E4	-8.705437E-1	2.719671E1	2.721063E1	3.969183E4	8.156525E3	8.850525E1	3.761858E1
8.672000E0	1.734400E4	-1.574555E1	2.385916E1	2.858639E1	3.972342E4	7.847493E3	7.363025E1	4.095613E1
8.676000E0	1.735200E4	-2.656137E1	1.260471E1	2.940043E1	3.975461E4	7.711250E3	6.281443E1	5.221058E1
8.680000E0	1.736000E4	-2.982955E1	-2.668676E0	2.994869E1	3.978511E4	7.617610E3	5.954625E1	6.748396E1
8.684000E0	1.736800E4	-2.433306E1	-1.739135E1	2.990915E1	3.981555E4	7.618371E3	6.504273E1	8.220664E1
8.688000E0	1.737600E4	-1.199718E1	-2.702132E1	2.956492E1	3.984606E4	7.655701E3	7.737861E1	9.183661E1
8.692000E0	1.738400E4	3.395929E0	-2.848000E1	2.868175E1	3.987680E4	7.777892E3	9.277173E1	9.329528E1
8.696000E0	1.739200E4	1.685116E1	-2.135073E1	2.719955E1	3.990828E4	8.152162E3	1.062270E2	8.616602E1
8.700000E0	1.740000E4	2.435088E1	-7.904053E0	2.560155E1	3.994202E4	8.733131E3	1.137267E2	7.271934E1
8.704000E0	1.740800E4	2.375737E1	7.786892E0	2.500097E1	3.997815E4	9.026765E3	1.131332E2	5.702839E1
8.708000E0	1.741600E4	1.495891E1	2.076487E1	2.559197E1	4.001423E4	8.758912E3	1.043347E2	4.405041E1
8.712000E0	1.742400E4	8.401984E-1	2.701719E1	2.703026E1	4.004822E4	8.259675E3	9.021599E1	3.779809E1
8.716000E0	1.743200E4	-1.434513E1	2.454029E1	2.842549E1	4.008031E4	7.915488E3	7.503067E1	4.027500E1
8.720000E0	1.744000E4	-2.590678E1	1.404127E1	2.946724E1	4.011154E4	7.721108E3	6.346902E1	5.077402E1
8.724000E0	1.744800E4	-3.001634E1	-1.088829E0	3.003609E1	4.014208E4	7.630428E3	5.935945E1	6.590412E1
8.728000E0	1.745600E4	-2.541323E1	-1.624374E1	3.016110E1	4.017259E4	7.600812E3	6.396256E1	8.105903E1
8.732000E0	1.746400E4	-1.363414E1	-2.662506E1	2.991293E1	4.020288E4	7.573847E3	7.574166E1	9.144035E1
8.736000E0	1.747200E4	1.604980E0	-2.891676E1	2.896127E1	4.023318E4	7.694042E3	9.098078E1	9.373205E1
8.740000E0	1.748000E4	1.551295E1	-2.262533E1	2.743277E1	4.026444E4	8.111465E3	1.048887E2	8.744061E1
8.744000E0	1.748800E4	2.381025E1	-9.586833E0	2.566779E1	4.029807E4	8.726726E3	1.131861E2	7.440212E1
8.748000E0	1.749600E4	2.406343E1	6.111380E0	2.482736E1	4.033425E4	9.066142E3	1.134392E2	5.870391E1
8.752000E0	1.750400E4	1.610722E1	1.960766E1	2.537524E1	4.037060E4	8.849923E3	1.054830E2	4.520763E1
8.756000E0	1.751200E4	2.315228E0	2.672908E1	2.682917E1	4.040505E4	8.328565E3	9.169102E1	3.808620E1
8.760000E0	1.752000E4	-1.292850E1	2.512783E1	2.825870E1	4.043723E4	7.937574E3	7.644730E1	3.968746E1
8.764000E0	1.752800E4	-2.491097E1	1.523552E1	2.920064E1	4.046855E4	7.738169E3	6.446483E1	4.957976E1
8.768000E0	1.753600E4	-2.990831E1	4.533449E-1	2.991175E1	4.049913E4	7.651471E3	5.946748E1	6.436194E1
8.772000E0	1.754400E4	-2.603148E1	-1.488536E1	2.998686E1	4.052976E4	7.672157E3	6.334432E1	7.970065E1
8.776000E0	1.755200E4	-1.469207E1	-2.597751E1	2.984439E1	4.056051E4	7.638257E3	7.468373E1	9.079279E1
8.780000E0	1.756000E4	4.419768E-1	-2.917523E1	2.917858E1	4.059087E4	7.674802E3	8.981777E1	9.399052E1
8.784000E0	1.756800E4	1.467247E1	-2.356566E1	2.776008E1	4.062191E4	8.032487E3	1.040483E2	8.838095E1
8.788000E0	1.757600E4	2.359486E1	-1.093846E1	2.600707E1	4.065513E4	8.609556E3	1.129707E2	7.575374E1
8.792000E0	1.758400E4	2.455023E1	4.675974E0	2.499157E1	4.069078E4	9.009534E3	1.139260E2	6.013931E1
8.796000E0	1.759200E4	1.720540E1	1.858279E1	2.532481E1	4.072720E4	8.896669E3	1.065812E2	4.623249E1
8.800000E0	1.760000E4	3.726897E0	2.637481E1	2.663683E1	4.076196E4	8.404958E3	9.310269E1	3.844047E1
8.804000E0	1.760800E4	-1.165184E1	2.563430E1	2.815817E1	4.079444E4	7.994415E3	7.772396E1	3.918099E1
8.808000E0	1.761600E4	-2.421143E1	1.638474E1	2.923445E1	4.082591E4	7.773624E3	6.516437E1	4.843055E1
8.812000E0	1.762400E4	-2.998474E1	1.764233E0	3.003660E1	4.085663E4	7.636833E3	5.939106E1	6.305105E1
8.816000E0	1.763200E4	-2.683202E1	-1.367575E1	3.011617E1	4.088701E4	7.622814E3	6.254378E1	7.849104E1
8.820000E0	1.764000E4	-1.595629E1	-2.515788E1	2.979131E1	4.091762E4	7.654147E3	7.341951E1	8.997317E1
8.824000E0	1.764800E4	-8.913417E-1	-2.901154E1	2.902522E1	4.094824E4	7.744683E3	8.848445E1	9.382682E1
8.828000E0	1.765600E4	1.370718E1	-2.415578E1	2.777388E1	4.097957E4	8.044888E3	1.030830E2	8.897106E1
8.832000E0	1.766400E4	2.316826E1	-1.200963E1	2.609597E1	4.101260E4	8.592430E3	1.125441E2	7.682492E1
8.836000E0	1.767200E4	2.484118E1	3.629319E0	2.510490E1	4.104831E4	9.005851E3	1.142170E2	6.118597E1
8.840000E0	1.768000E4	1.799207E1	1.777118E1	2.528892E1	4.108465E4	8.894250E3	1.073679E2	4.704410E1
8.844000E0	1.768800E4	4.856459E0	2.611700E1	2.656469E1	4.111947E4	8.457059E3	9.423225E1	3.869829E1
8.848000E0	1.769600E4	-1.059623E1	2.583294E1	2.792170E1	4.115230E4	8.066158E3	7.877956E1	3.898234E1
8.852000E0	1.770400E4	-2.349546E1	1.707332E1	2.904367E1	4.118400E4	7.835706E3	6.588034E1	4.774197E1
8.856000E0	1.771200E4	-2.978215E1	2.611759E0	2.989645E1	4.121499E4	7.668949E3	5.959364E1	6.220353E1
8.860000E0	1.772000E4	-2.722316E1	-1.289567E1	3.012306E1	4.124535E4	7.616657E3	6.215264E1	7.771096E1
8.864000E0	1.772800E4	-1.690880E1	-2.499439E1	3.017660E1	4.127592E4	7.608325E3	7.246699E1	8.980968E1
8.868000E0	1.773600E4	-1.943596E0	-2.936777E1	2.943202E1	4.130621E4	7.657819E3	8.743220E1	9.418306E1
8.872000E0	1.774400E4	1.282400E1	-2.496990E1	2.807046E1	4.133718E4	7.948720E3	1.021998E2	8.978518E1
8.876000E0	1.775200E4	2.265034E1	-1.318103E1	2.620644E1	4.136980E4	8.549978E3	1.120261E2	7.799631E1
8.880000E0	1.776000E4	2.475315E1	2.420033E0	2.487116E1	4.140558E4	9.089480E3	1.141289E2	6.239525E1
8.884000E0	1.776800E4	1.840757E1	1.687879E1	2.497463E1	4.144252E4	9.040055E3	1.077834E2	4.793650E1
8.888000E0	1.777600E4	5.495722E0	2.564467E1	2.622693E1	4.147790E4	8.556026E3	9.487152E1	3.917062E1
8.892000E0	1.778400E4	-9.951118E0	2.596766E1	2.780907E1	4.151097E4	8.078997E3	7.942468E1	3.884762E1
8.896000E0	1.779200E4	-2.298707E1	1.761548E1	2.896050E1	4.154254E4	7.809251E3	6.638873E1	4.719980E1
8.900000E0	1.780000E4	-2.967636E1	3.411928E0	2.987186E1	4.157344E4	7.672861E3	5.969943E1	6.140336E1
8.904000E0	1.780800E4	-2.756847E1	-1.222770E1	3.015853E1	4.160392E4	7.617758E3	6.180733E1	7.704299E1
8.908000E0	1.781600E4	-1.752530E1	-2.446419E1	3.009373E1	4.163438E4	7.606448E3	7.185050E1	8.927948E1
8.912000E0	1.782400E4	-2.673939E0	-2.921643E1	2.933853E1	4.166477E4	7.687092E3	8.670186E1	9.403171E1
8.916000E0	1.783200E4	1.221970E1	-2.518759E1	2.799528E1	4.169588E4	7.994033E3	1.015955E2	9.000288E1
8.920000E0	1.784000E4	2.245172E1	-1.363851E1	2.626954E1	4.172872E4	8.556729E3	1.118275E2	7.845379E1
8.924000E0	1.784800E4	2.501928E1	1.896168E0	2.509103E1	4.176433E4	9.026795E3	1.143951E2	6.291912E1
8.928000E0	1.785600E4	1.904369E1	1.651793E1	2.520921E1	4.180094E4	8.976820E3	1.084195E2	4.829736E1
8.932000E0	1.786400E4	6.333091E0	2.568428E1	2.645355E1	4.183615E4	8.516879E3	9.570889E1	3.913101E1
8.936000E0	1.787200E4	-9.100743E0	2.632235E1	2.785121E1	4.186907E4	8.066163E3	8.027505E1	3.849294E1
8.940000E0	1.788000E4	-2.234795E1	1.830597E1	2.888840E1	4.190068E4	7.854101E3	6.702784E1	4.650931E1
8.944000E0	1.788800E4	-2.949657E1	4.195240E0	2.979342E1	4.193191E4	7.717498E3	5.987923E1	6.062005E1
8.948000E0	1.789600E4	-2.770068E1	-1.142752E1	2.996524E1	4.196242E4	7.677895E3	6.167512E1	7.624281E1
8.952000E0	1.790400E4	-1.777174E1	-2.386728E1	2.975705E1	4.199333E4	7.711343E3	7.160406E1	8.868257E1
8.956000E0	1.791200E4	-2.991641E0	-2.899233E1	2.914627E1	4.202411E4	7.776310E3	8.638416E1	9.380762E1
8.960000E0	1.792000E4	1.205216E1	-2.522384E1	2.795526E1	4.205554E4	8.028504E3	1.014280E2	9.003912E1
8.964000E0	1.792800E4	2.249808E1	-1.387520E1	2.643264E1	4.208834E4	8.482947E3	1.118739E2	7.869049E1
8.968000E0	1.793600E4	2.520696E1	1.498647E0	2.525147E1	4.212340E4	8.979504E3	1.145828E2	6.331664E1
8.972000E0	1.794400E4	1.937312E1	1.635574E1	2.535405E1	4.216017E4	8.975865E3	1.087489E2	4.845954E1
8.976000E0	1.795200E4	6.773036E0	2.565189E1	2.653099E1	4.219521E4	8.502976E3	9.614883E1	3.916340E1
8.980000E0	1.796000E4	-8.714554E0	2.651089E1	2.790646E1	4.222820E4	8.093825E3	8.066124E1	3.830440E1
8.984000E0	1.796800E4	-2.214755E1	1.861039E1	2.892854E1	4.225996E4	7.871645E3	6.722825E1	4.620490E1
8.988000E0	1.797600E4	-2.947615E1	4.579119E0	2.982971E1	4.229117E4	7.746145E3	5.989965E1	6.023617E1
8.992000E0	1.798400E4	-2.780124E1	-1.119244E1	2.996965E1	4.232193E4	7.696839E3	6.157456E1	7.600773E1
8.996000E0	1.799200E4	-1.807353E1	-2.376307E1	2.985525E1	4.235274E4	7.699017E3	7.130227E1	8.857836E1
9.000000E0	1.800000E4	-3.283021E0	-2.891007E1	2.909588E1	4.238352E4	7.745957E3	8.609278E1	9.372535E1
9.004000E0	1.800800E4	1.165679E1	-2.532964E1	2.788317E1	4.241471E4	8.017338E3	1.010326E2	9.014492E1
9.008000E0	1.801600E4	2.213073E1	-1.401212E1	2.619368E1	4.244766E4	8.566313E3	1.115065E2	7.882741E1
9.012000E0	1.802400E4	2.508316E1	1.421053E0	2.512338E1	4.248324E4	9.057253E3	1.144590E2	6.339423E1
9.016000E0	1.803200E4	1.936541E1	1.631758E1	2.532355E1	4.252012E4	9.009810E3	1.087412E2	4.849771E1
9.020000E0	1.804000E4	6.737392E0	2.571986E1	2.658766E1	4.255532E4	8.507542E3	9.611319E1	3.909542E1
9.024000E0	1.804800E4	-8.748002E0	2.664116E1	2.804067E1	4.258818E4	8.058463E3	8.062779E1	3.817413E1
9.028000E0	1.805600E4	-2.220743E1	1.877422E1	2.907991E1	4.261979E4	7.849490E3	6.716837E1	4.604106E1
9.032000E0	1.806400E4	-2.955042E1	4.693942E0	2.992091E1	4.265097E4	7.741227E3	5.982537E1	6.012134E1
9.036000E0	1.807200E4	-2.794175E1	-1.112985E1	3.007682E1	4.268172E4	7.688767E3	6.143404E1	7.594514E1
9.040000E0	1.808000E4	-1.819836E1	-2.370319E1	2.988347E1	4.271248E4	7.661480E3	7.117743E1	8.851848E1
9.044000E0	1.808800E4	-3.539744E0	-2.887218E1	2.908836E1	4.274301E4	7.740108E3	8.583605E1	9.368747E1
9.048000E0	1.809600E4	1.150113E1	-2.534792E1	2.783510E1	4.277441E4	8.072959E3	1.008769E2	9.016321E1
9.052000E0	1.810400E4	2.206618E1	-1.400683E1	2.613633E1	4.280759E4	8.598624E3	1.114420E2	7.882212E1
9.056000E0	1.811200E4	2.498087E1	1.394129E0	2.501974E1	4.284319E4	9.087857E3	1.143567E2	6.342116E1
9.060000E0	1.812000E4	1.928318E1	1.635154E1	2.528268E1	4.288030E4	9.033708E3	1.086590E2	4.846374E1
9.064000E0	1.812800E4	6.677765E0	2.575407E1	2.660572E1	4.291546E4	8.496273E3	9.605356E1	3.906122E1
9.068000E0	1.813600E4	-8.793932E0	2.664169E1	2.805553E1	4.294827E4	8.052110E3	8.058186E1	3.817360E1
9.072000E0	1.814400E4	-2.222346E1	1.872663E1	2.906147E1	4.297988E4	7.850015E3	6.715233E1	4.608866E1
9.076000E0	1.815200E4	-2.954382E1	4.643756E0	2.990655E1	4.301107E4	7.747223E3	5.983198E1	6.017153E1
9.080000E0	1.816000E4	-2.788338E1	-1.118564E1	3.004332E1	4.304186E4	7.706880E3	6.149242E1	7.600092E1
9.084000E0	1.816800E4	-1.810109E1	-2.378024E1	2.988560E1	4.307272E4	7.711497E3	7.127471E1	8.859552E1
9.088000E0	1.817600E4	-3.263435E0	-2.886926E1	2.905312E1	4.310355E4	7.761871E3	8.611236E1	9.368454E1
9.092000E0	1.818400E4	1.167872E1	-2.525511E1	2.782468E1	4.313482E4	8.046649E3	1.010545E2	9.007039E1
9.096000E0	1.819200E4	2.213752E1	-1.387406E1	2.612583E1	4.316792E4	8.588575E3	1.115133E2	7.868934E1
9.100000E0	1.820000E4	2.499998E1	1.540380E0	2.504739E1	4.320353E4	9.084823E3	1.143758E2	6.327491E1
9.104000E0	1.820800E4	1.919456E1	1.645308E1	2.528112E1	4.324060E4	9.031307E3	1.085704E2	4.836220E1
9.108000E0	1.821600E4	6.524967E0	2.574162E1	2.655572E1	4.327578E4	8.512522E3	9.590076E1	3.907367E1
9.112000E0	1.822400E4	-8.985235E0	2.654192E1	2.802156E1	4.330870E4	8.075645E3	8.039056E1	3.827337E1
9.116000E0	1.823200E4	-2.236498E1	1.851412E1	2.903386E1	4.334038E4	7.859680E3	6.701082E1	4.630117E1
9.120000E0	1.824000E4	-2.954180E1	4.372922E0	2.986369E1	4.337158E4	7.740838E3	5.983400E1	6.044236E1
9.124000E0	1.824800E4	-2.772943E1	-1.137727E1	2.997271E1	4.340231E4	7.716750E3	6.164637E1	7.619256E1
9.128000E0	1.825600E4	-1.778243E1	-2.386908E1	2.976487E1	4.343331E4	7.736658E3	7.159337E1	8.868436E1
9.132000E0	1.826400E4	-2.940759E0	-2.895836E1	2.910729E1	4.346420E4	7.805799E3	8.643504E1	9.377364E1
9.136000E0	1.827200E4	1.213421E1	-2.514523E1	2.791992E1	4.349576E4	8.071392E3	1.015100E2	8.996052E1
9.140000E0	1.828000E4	2.250504E1	-1.364427E1	2.631811E1	4.352877E4	8.602825E3	1.118808E2	7.845956E1
9.144000E0	1.828800E4	2.516773E1	2.017400E0	2.524846E1	4.356458E4	9.043700E3	1.145435E2	6.279789E1
9.148000E0	1.829600E4	1.911949E1	1.669202E1	2.538067E1	4.360112E4	8.958336E3	1.084953E2	4.812327E1
9.152000E0	1.830400E4	6.306870E0	2.577330E1	2.653375E1	4.363625E4	8.515827E3	9.568267E1	3.904198E1
9.156000E0	1.831200E4	-9.174125E0	2.627247E1	2.782818E1	4.366925E4	8.124435E3	8.020167E1	3.854281E1
9.160000E0	1.832000E4	-2.262661E1	1.816296E1	2.901476E1	4.370125E4	7.933338E3	6.674919E1	4.665233E1
9.164000E0	1.832800E4	-2.950551E1	3.771646E0	2.974560E1	4.373272E4	7.807527E3	5.987028E1	6.104364E1
9.168000E0	1.833600E4	-2.744908E1	-1.205234E1	2.997851E1	4.376371E4	7.727481E3	6.192671E1	7.686763E1
9.172000E0	1.834400E4	-1.736540E1	-2.437716E1	2.992997E1	4.379454E4	7.678107E3	7.201040E1	8.919245E1
9.176000E0	1.835200E4	-2.480922E0	-2.911887E1	2.922437E1	4.382513E4	7.733093E3	8.689487E1	9.393416E1
9.180000E0	1.836000E4	1.240330E1	-2.498622E1	2.789539E1	4.385640E4	8.045793E3	1.017791E2	8.980151E1
9.184000E0	1.836800E4	2.254304E1	-1.328071E1	2.616422E1	4.388950E4	8.660547E3	1.119188E2	7.809600E1
9.188000E0	1.837600E4	2.480110E1	2.468677E0	2.492366E1	4.392568E4	9.163200E3	1.141769E2	6.234661E1
9.192000E0	1.838400E4	1.843329E1	1.707068E1	2.512358E1	4.396280E4	9.067998E3	1.078091E2	4.774461E1
9.196000E0	1.839200E4	5.378252E0	2.580819E1	2.636263E1	4.399823E4	8.566190E3	9.475405E1	3.900709E1
9.200000E0	1.840000E4	-1.013557E1	2.595405E1	2.786292E1	4.403133E4	8.132427E3	7.924023E1	3.886124E1
9.204000E0	1.840800E4	-2.338194E1	1.743608E1	2.916731E1	4.406329E4	7.869700E3	6.599386E1	4.737921E1
9.208000E0	1.841600E4	-2.995788E1	2.995880E0	3.010731E1	4.409429E4	7.690753E3	5.941791E1	6.181941E1
9.212000E0	1.842400E4	-2.755165E1	-1.273874E1	3.035406E1	4.412481E4	7.628081E3	6.182415E1	7.755403E1
9.216000E0	1.843200E4	-1.714184E1	-2.476878E1	3.012200E1	4.415531E4	7.617348E3	7.223396E1	8.958407E1
9.220000E0	1.844000E4	-2.161424E0	-2.910370E1	2.918385E1	4.418575E4	7.734286E3	8.721437E1	9.391899E1
9.224000E0	1.844800E4	1.262889E1	-2.458565E1	2.763952E1	4.421719E4	8.152459E3	1.020047E2	8.940093E1
9.228000E0	1.845600E4	2.249921E1	-1.248573E1	2.573146E1	4.425097E4	8.815090E3	1.118750E2	7.730101E1
9.232000E0	1.846400E4	2.442831E1	3.306699E0	2.465109E1	4.428771E4	9.261150E3	1.138041E2	6.150859E1
9.236000E0	1.847200E4	1.777723E1	1.781545E1	2.516784E1	4.432506E4	9.072216E3	1.071530E2	4.699984E1
9.240000E0	1.848000E4	4.503865E0	2.631171E1	2.669440E1	4.436029E4	8.452495E3	9.387966E1	3.850357E1
9.244000E0	1.848800E4	-1.095520E1	2.621304E1	2.841020E1	4.439268E4	7.944544E3	7.842060E1	3.860225E1
9.248000E0	1.849600E4	-2.382592E1	1.741051E1	2.950933E1	4.442384E4	7.755290E3	6.554987E1	4.740477E1
9.252000E0	1.850400E4	-3.002662E1	2.772902E0	3.015439E1	4.445472E4	7.685392E3	5.934917E1	6.204238E1
9.256000E0	1.851200E4	-2.715267E1	-1.285015E1	3.003988E1	4.448533E4	7.691319E3	6.222312E1	7.766544E1
9.260000E0	1.852000E4	-1.659177E1	-2.483543E1	2.986779E1	4.451625E4	7.727306E3	7.278403E1	8.965071E1
9.264000E0	1.852800E4	-1.446621E0	-2.900311E1	2.903916E1	4.454714E4	7.831904E3	8.792917E1	9.381840E1
9.268000E0	1.853600E4	1.330808E1	-2.409801E1	2.752852E1	4.457891E4	8.191797E3	1.026839E2	8.891330E1
9.272000E0	1.854400E4	2.297116E1	-1.186700E1	2.585536E1	4.461268E4	8.750407E3	1.123470E2	7.668228E1
9.276000E0	1.855200E4	2.459071E1	3.856452E0	2.489127E1	4.464891E4	9.162374E3	1.139665E2	6.095884E1
9.280000E0	1.856000E4	1.747319E1	1.808008E1	2.514362E1	4.468598E4	9.057929E3	1.068490E2	4.673521E1
9.284000E0	1.856800E4	3.970538E0	2.618064E1	2.648001E1	4.472138E4	8.518674E3	9.334633E1	3.863465E1
9.288000E0	1.857600E4	-1.147766E1	2.562584E1	2.807883E1	4.475413E4	8.079415E3	7.789814E1	3.918944E1
9.292000E0	1.858400E4	-2.427022E1	1.636333E1	2.927118E1	4.478601E4	7.838719E3	6.510557E1	4.845196E1
9.296000E0	1.859200E4	-3.014617E1	1.665868E0	3.019217E1	4.481684E4	7.693400E3	5.922962E1	6.314942E1
9.300000E0	1.860000E4	-2.690530E1	-1.404112E1	3.034877E1	4.484756E4	7.682294E3	6.247050E1	7.885640E1
9.304000E0	1.860800E4	-1.578617E1	-2.555543E1	3.003803E1	4.487830E4	7.679920E3	7.358962E1	9.037071E1
9.308000E0	1.861600E4	-5.080312E-1	-2.905133E1	2.905578E1	4.490900E4	7.815427E3	8.886776E1	9.386662E1
9.312000E0	1.862400E4	1.410214E1	-2.363888E1	2.752575E1	4.494082E4	8.221466E3	1.034779E2	8.845416E1
9.316000E0	1.863200E4	2.337051E1	-1.101234E1	2.583509E1	4.497477E4	8.789905E3	1.127463E2	7.582762E1
9.320000E0	1.864000E4	2.441290E1	4.806475E0	2.488156E1	4.501114E4	9.163772E3	1.137887E2	6.000881E1
9.324000E0	1.864800E4	1.688797E1	1.880877E1	2.527792E1	4.504808E4	8.980205E3	1.062638E2	4.600652E1
9.328000E0	1.865600E4	3.268099E0	2.653889E1	2.673936E1	4.508298E4	8.438642E3	9.264390E1	3.827640E1
9.332000E0	1.866400E4	-1.215435E1	2.538038E1	2.814057E1	4.511559E4	8.069576E3	7.722144E1	3.943491E1
9.336000E0	1.867200E4	-2.468991E1	1.570720E1	2.926273E1	4.514754E4	7.881382E3	6.468589E1	4.910809E1
9.340000E0	1.868000E4	-2.998541E1	7.117517E-1	2.999385E1	4.517864E4	7.734062E3	5.939039E1	6.410353E1
9.344000E0	1.868800E4	-2.617624E1	-1.475487E1	3.004832E1	4.520941E4	7.698842E3	6.319956E1	7.957015E1
9.348000E0	1.869600E4	-1.477510E1	-2.583115E1	2.975822E1	4.524023E4	7.720727E3	7.460070E1	9.064644E1
9.352000E0	1.870400E4	5.944059E-1	-2.898925E1	2.899535E1	4.527117E4	7.830433E3	8.997020E1	9.380454E1
9.356000E0	1.871200E4	1.492030E1	-2.308583E1	2.748765E1	4.530287E4	8.205088E3	1.042961E2	8.790112E1
9.360000E0	1.872000E4	2.381093E1	-1.019783E1	2.590282E1	4.533682E4	8.791246E3	1.131867E2	7.501311E1
9.364000E0	1.872800E4	2.423878E1	5.687126E0	2.489702E1	4.537320E4	9.177469E3	1.136146E2	5.912816E1
9.368000E0	1.873600E4	1.623252E1	1.950717E1	2.537764E1	4.541024E4	8.996992E3	1.056083E2	4.530811E1
9.372000E0	1.874400E4	2.254071E0	2.673311E1	2.682797E1	4.544518E4	8.455861E3	9.162987E1	3.808218E1
9.376000E0	1.875200E4	-1.319414E1	2.493833E1	2.821357E1	4.547788E4	8.083272E3	7.618166E1	3.987696E1
9.380000E0	1.876000E4	-2.538563E1	1.474720E1	2.935831E1	4.550985E4	7.859143E3	6.399016E1	5.006808E1
9.384000E0	1.876800E4	-3.016288E1	-3.975594E-1	3.016550E1	4.554076E4	7.704437E3	5.921292E1	6.521285E1
9.388000E0	1.877600E4	-2.585104E1	-1.583039E1	3.031299E1	4.557148E4	7.696901E3	6.352476E1	8.064567E1
9.392000E0	1.878400E4	-1.395146E1	-2.660784E1	3.004364E1	4.560233E4	7.697049E3	7.542434E1	9.142312E1
9.396000E0	1.879200E4	1.549529E0	-2.900091E1	2.904228E1	4.563306E4	7.813850E3	9.092533E1	9.381620E1
9.400000E0	1.880000E4	1.566859E1	-2.250964E1	2.742605E1	4.566484E4	8.231191E3	1.050444E2	8.732492E1
9.404000E0	1.880800E4	2.392375E1	-9.227589E0	2.564165E1	4.569891E4	8.848362E3	1.132995E2	7.404288E1
9.408000E0	1.881600E4	2.397503E1	6.706598E0	2.489539E1	4.573563E4	9.213827E3	1.133508E2	5.810869E1
9.412000E0	1.882400E4	1.550029E1	2.028717E1	2.553093E1	4.577262E4	8.972551E3	1.048761E2	4.452812E1
9.416000E0	1.883200E4	1.220769E0	2.697115E1	2.699876E1	4.580741E4	8.401009E3	9.059657E1	3.784414E1
9.420000E0	1.884000E4	-1.408803E1	2.457257E1	2.832462E1	4.583983E4	8.020207E3	7.528777E1	4.024271E1
9.424000E0	1.884800E4	-2.567415E1	1.389928E1	2.919506E1	4.587157E4	7.876225E3	6.370165E1	5.091601E1
9.428000E0	1.885600E4	-2.983000E1	-1.477949E0	2.986659E1	4.590284E4	7.781964E3	5.954580E1	6.629324E1
9.432000E0	1.886400E4	-2.490659E1	-1.668977E1	2.998144E1	4.593383E4	7.759309E3	6.446920E1	8.150505E1
