	mass_A
t	frame	x	y	r	θ	ω	pixelx	pixely
2.329600E1	4.659200E4	2.530913E1	3.578468E0	2.556086E1	1.414880E5	9.039762E3	1.197805E2	6.184828E1
2.330000E1	4.660000E4	1.839095E1	1.813188E1	2.582619E1	1.415246E5	8.951686E3	1.128623E2	4.729487E1
2.330400E1	4.660800E4	4.843408E0	2.654937E1	2.698755E1	1.415597E5	8.512016E3	9.931475E1	3.887738E1
2.330800E1	4.661600E4	-1.085706E1	2.596773E1	2.814602E1	1.415927E5	8.163165E3	8.361428E1	3.945903E1
2.331200E1	4.662400E4	-2.365288E1	1.658252E1	2.888666E1	1.416250E5	8.031315E3	7.081846E1	4.884423E1
2.331600E1	4.663200E4	-2.935670E1	1.569223E0	2.939861E1	1.416569E5	7.962031E3	6.511463E1	6.385753E1
2.332000E1	4.664000E4	-2.599235E1	-1.420846E1	2.962233E1	1.416887E5	7.893231E3	6.847898E1	7.963521E1
2.332400E1	4.664800E4	-1.483793E1	-2.578946E1	2.975333E1	1.417201E5	7.798706E3	7.963341E1	9.121621E1
2.332800E1	4.665600E4	5.382120E-1	-2.929783E1	2.930277E1	1.417511E5	7.820380E3	9.500955E1	9.472458E1
2.333200E1	4.666400E4	1.512047E1	-2.359862E1	2.802719E1	1.417826E5	8.185987E3	1.095918E2	8.902537E1
2.333600E1	4.667200E4	2.430179E1	-1.054639E1	2.649157E1	1.418165E5	8.739781E3	1.187731E2	7.597314E1
2.334000E1	4.668000E4	2.499835E1	5.572850E0	2.561199E1	1.418526E5	9.079720E3	1.194697E2	5.985390E1
2.334400E1	4.668800E4	1.682098E1	1.947223E1	2.573155E1	1.418892E5	8.994402E3	1.112923E2	4.595453E1
2.334800E1	4.669600E4	2.561122E0	2.670864E1	2.683115E1	1.419245E5	8.560483E3	9.703246E1	3.871812E1
2.335200E1	4.670400E4	-1.297540E1	2.475442E1	2.794893E1	1.419577E5	8.210386E3	8.149594E1	4.067233E1
2.335600E1	4.671200E4	-2.494748E1	1.428427E1	2.874748E1	1.419902E5	8.042519E3	6.952386E1	5.114248E1
2.336000E1	4.672000E4	-2.939254E1	-1.027486E0	2.941049E1	1.420220E5	7.926203E3	6.507880E1	6.645424E1
2.336400E1	4.672800E4	-2.478310E1	-1.647540E1	2.975972E1	1.420536E5	7.846200E3	6.968824E1	8.190215E1
2.336800E1	4.673600E4	-1.272559E1	-2.700861E1	2.985642E1	1.420848E5	7.753614E3	8.174575E1	9.243536E1
2.337200E1	4.674400E4	2.882715E0	-2.916840E1	2.931050E1	1.421156E5	7.806449E3	9.735405E1	9.459515E1
2.337600E1	4.675200E4	1.682243E1	-2.214403E1	2.780921E1	1.421472E5	8.240385E3	1.112938E2	8.757078E1
2.338000E1	4.676000E4	2.477901E1	-8.258593E0	2.611903E1	1.421816E5	8.812195E3	1.192504E2	7.368534E1
2.338400E1	4.676800E4	2.418224E1	7.727236E0	2.538683E1	1.422177E5	9.071570E3	1.186536E2	5.769952E1
2.338800E1	4.677600E4	1.516113E1	2.097498E1	2.588069E1	1.422541E5	8.856727E3	1.096325E2	4.445177E1
2.339200E1	4.678400E4	6.749904E-1	2.712780E1	2.713620E1	1.422886E5	8.425467E3	9.514633E1	3.829895E1
2.339600E1	4.679200E4	-1.479389E1	2.410026E1	2.827865E1	1.423215E5	8.164818E3	7.967744E1	4.132649E1
2.340000E1	4.680000E4	-2.602178E1	1.275176E1	2.897828E1	1.423539E5	8.019520E3	6.844956E1	5.267499E1
2.340400E1	4.680800E4	-2.945576E1	-2.939947E0	2.960211E1	1.423857E5	7.919373E3	6.501558E1	6.836670E1
2.340800E1	4.681600E4	-2.369776E1	-1.801902E1	2.977027E1	1.424172E5	7.849599E3	7.077357E1	8.344577E1
2.341200E1	4.682400E4	-1.083663E1	-2.750552E1	2.956325E1	1.424485E5	7.800809E3	8.363471E1	9.293227E1
2.341600E1	4.683200E4	4.859668E0	-2.856630E1	2.897671E1	1.424797E5	7.893200E3	9.933101E1	9.399305E1
2.342000E1	4.684000E4	1.826083E1	-2.053722E1	2.748154E1	1.425116E5	8.323988E3	1.127322E2	8.596397E1
2.342400E1	4.684800E4	2.535347E1	-6.205560E0	2.610186E1	1.425462E5	8.857453E3	1.198248E2	7.163231E1
2.342800E1	4.685600E4	2.358009E1	9.768047E0	2.552323E1	1.425825E5	9.052876E3	1.180514E2	5.565870E1
2.343200E1	4.686400E4	1.351845E1	2.220737E1	2.599838E1	1.426187E5	8.826223E3	1.079898E2	4.321938E1
2.343600E1	4.687200E4	-1.475647E0	2.714563E1	2.718571E1	1.426531E5	8.409680E3	9.299569E1	3.828112E1
2.344000E1	4.688000E4	-1.659930E1	2.289145E1	2.827641E1	1.426859E5	8.150986E3	7.787204E1	4.253530E1
2.344400E1	4.688800E4	-2.702624E1	1.074442E1	2.908367E1	1.427183E5	8.003146E3	6.744510E1	5.468233E1
2.344800E1	4.689600E4	-2.921720E1	-5.137161E0	2.966538E1	1.427500E5	7.876390E3	6.525414E1	7.056391E1
2.345200E1	4.690400E4	-2.243682E1	-1.973245E1	2.987943E1	1.427813E5	7.800507E3	7.203451E1	8.515920E1
2.345600E1	4.691200E4	-8.982178E0	-2.827474E1	2.966716E1	1.428124E5	7.781657E3	8.548916E1	9.370149E1
2.346000E1	4.692000E4	6.800657E0	-2.814532E1	2.895527E1	1.428436E5	7.937492E3	1.012720E2	9.357207E1
2.346400E1	4.692800E4	1.953459E1	-1.894609E1	2.721313E1	1.428759E5	8.440613E3	1.140059E2	8.437284E1
2.346800E1	4.693600E4	2.540677E1	-3.974631E0	2.571579E1	1.429111E5	9.023807E3	1.198781E2	6.940138E1
2.347200E1	4.694400E4	2.245255E1	1.197175E1	2.544484E1	1.429481E5	9.113191E3	1.169239E2	5.345500E1
2.347600E1	4.695200E4	1.156312E1	2.372289E1	2.639093E1	1.429840E5	8.709730E3	1.060345E2	4.170387E1
2.348000E1	4.696000E4	-3.724811E0	2.738913E1	2.764125E1	1.430177E5	8.259074E3	9.074653E1	3.803762E1
2.348400E1	4.696800E4	-1.837642E1	2.183287E1	2.853711E1	1.430501E5	8.046226E3	7.609492E1	4.359388E1
2.348800E1	4.697600E4	-2.788756E1	8.999757E0	2.930379E1	1.430821E5	7.929835E3	6.658377E1	5.642699E1
2.349200E1	4.698400E4	-2.865802E1	-6.893684E0	2.947550E1	1.431135E5	7.912284E3	6.581331E1	7.232044E1
2.349600E1	4.699200E4	-2.075779E1	-2.105890E1	2.956964E1	1.431454E5	7.904019E3	7.371355E1	8.648566E1
2.350000E1	4.700000E4	-6.709228E0	-2.851018E1	2.928898E1	1.431768E5	7.856139E3	8.776211E1	9.393693E1
2.350400E1	4.700800E4	8.947699E0	-2.711617E1	2.855430E1	1.432083E5	8.039592E3	1.034190E2	9.254292E1
2.350800E1	4.701600E4	2.090429E1	-1.688306E1	2.687056E1	1.432411E5	8.535360E3	1.153756E2	8.230981E1
2.351200E1	4.702400E4	2.557422E1	-1.544224E0	2.562080E1	1.432765E5	9.025144E3	1.200456E2	6.697098E1
2.351600E1	4.703200E4	2.142591E1	1.406111E1	2.562781E1	1.433133E5	9.014181E3	1.158972E2	5.136564E1
2.352000E1	4.704000E4	9.734626E0	2.491406E1	2.674833E1	1.433487E5	8.593457E3	1.042060E2	4.051269E1
2.352400E1	4.704800E4	-5.865632E0	2.754076E1	2.815846E1	1.433820E5	8.185090E3	8.860571E1	3.788599E1
2.352800E1	4.705600E4	-2.007855E1	2.069145E1	2.883200E1	1.434141E5	8.019031E3	7.439279E1	4.473530E1
2.353200E1	4.706400E4	-2.860869E1	7.039962E0	2.946215E1	1.434462E5	7.896343E3	6.586264E1	5.838679E1
2.353600E1	4.707200E4	-2.824933E1	-8.803812E0	2.958939E1	1.434773E5	7.867106E3	6.622200E1	7.423056E1
2.354000E1	4.708000E4	-1.940770E1	-2.241459E1	2.964916E1	1.435091E5	7.880279E3	7.506364E1	8.784134E1
2.354400E1	4.708800E4	-4.902199E0	-2.883572E1	2.924945E1	1.435404E5	7.870480E3	8.956914E1	9.426247E1
2.354800E1	4.709600E4	1.060469E1	-2.614742E1	2.821608E1	1.435721E5	8.132808E3	1.050760E2	9.157417E1
2.355200E1	4.710400E4	2.189345E1	-1.509529E1	2.659307E1	1.436054E5	8.659662E3	1.163648E2	8.052204E1
2.355600E1	4.711200E4	2.547230E1	6.018211E-1	2.547941E1	1.436414E5	9.067515E3	1.199436E2	6.482493E1
2.356000E1	4.712000E4	2.027486E1	1.581442E1	2.571315E1	1.436780E5	8.959286E3	1.147462E2	4.961233E1
2.356400E1	4.712800E4	7.813779E0	2.560203E1	2.676788E1	1.437130E5	8.599056E3	1.022851E2	3.982472E1
2.356800E1	4.713600E4	-8.060199E0	2.678663E1	2.797303E1	1.437467E5	8.233167E3	8.641114E1	3.864012E1
2.357200E1	4.714400E4	-2.177861E1	1.900334E1	2.890389E1	1.437789E5	7.968762E3	7.269272E1	4.642341E1
2.357600E1	4.715200E4	-2.910841E1	4.872730E0	2.951344E1	1.438105E5	7.855438E3	6.536293E1	6.055402E1
2.358000E1	4.716000E4	-2.763719E1	-1.101862E1	2.975272E1	1.438417E5	7.832787E3	6.683414E1	7.644537E1
2.358400E1	4.716800E4	-1.779999E1	-2.375839E1	2.968671E1	1.438732E5	7.848945E3	7.667134E1	8.918514E1
2.358800E1	4.717600E4	-2.779786E0	-2.901854E1	2.915137E1	1.439045E5	7.885405E3	9.169155E1	9.444529E1
2.359200E1	4.718400E4	1.236946E1	-2.509121E1	2.797449E1	1.439362E5	8.186528E3	1.068408E2	9.051796E1
2.359600E1	4.719200E4	2.288692E1	-1.320293E1	2.642212E1	1.439700E5	8.684859E3	1.173583E2	7.862968E1
2.360000E1	4.720000E4	2.533475E1	2.538230E0	2.546159E1	1.440057E5	9.034136E3	1.198061E2	6.288852E1
2.360400E1	4.720800E4	1.904481E1	1.732547E1	2.574639E1	1.440423E5	8.926847E3	1.135162E2	4.810128E1
2.360800E1	4.721600E4	6.000889E0	2.627715E1	2.695365E1	1.440771E5	8.513381E3	1.004722E2	3.914961E1
2.361200E1	4.722400E4	-9.829299E0	2.642948E1	2.819809E1	1.441104E5	8.184921E3	8.464204E1	3.899728E1
2.361600E1	4.723200E4	-2.296344E1	1.754711E1	2.890018E1	1.441426E5	8.000382E3	7.150790E1	4.787964E1
2.362000E1	4.724000E4	-2.926017E1	2.867151E0	2.940031E1	1.441744E5	7.909362E3	6.521117E1	6.255960E1
2.362400E1	4.724800E4	-2.660566E1	-1.291343E1	2.957394E1	1.442059E5	7.881796E3	6.786568E1	7.834019E1
2.362800E1	4.725600E4	-1.587657E1	-2.488088E1	2.951480E1	1.442375E5	7.879317E3	7.859477E1	9.030763E1
2.363200E1	4.726400E4	-5.445767E-1	-2.901657E1	2.902168E1	1.442689E5	7.901038E3	9.392676E1	9.444332E1
2.363600E1	4.727200E4	1.417935E1	-2.391284E1	2.780068E1	1.443007E5	8.212633E3	1.086507E2	8.933959E1
2.364000E1	4.728000E4	2.390502E1	-1.133771E1	2.645739E1	1.443346E5	8.692814E3	1.183764E2	7.676446E1
2.364400E1	4.728800E4	2.522828E1	4.543256E0	2.563411E1	1.443702E5	8.991598E3	1.196996E2	6.088350E1
2.364800E1	4.729600E4	1.786343E1	1.886277E1	2.597895E1	1.444066E5	8.896731E3	1.123348E2	4.656399E1
2.365200E1	4.730400E4	4.084109E0	2.694950E1	2.725721E1	1.444414E5	8.404734E3	9.855545E1	3.847725E1
2.365600E1	4.731200E4	-1.144819E1	2.596077E1	2.837292E1	1.444738E5	8.078099E3	8.302315E1	3.946598E1
2.366000E1	4.732000E4	-2.407032E1	1.623113E1	2.903154E1	1.445060E5	7.992654E3	7.040101E1	4.919562E1
2.366400E1	4.732800E4	-2.946893E1	1.164142E0	2.949192E1	1.445377E5	7.945100E3	6.500241E1	6.426261E1
2.366800E1	4.733600E4	-2.566225E1	-1.455934E1	2.950467E1	1.445696E5	7.930882E3	6.880908E1	7.998609E1
2.367200E1	4.734400E4	-1.416331E1	-2.574681E1	2.938533E1	1.446012E5	7.844625E3	8.030803E1	9.117356E1
2.367600E1	4.735200E4	1.168798E0	-2.878518E1	2.880890E1	1.446323E5	7.917856E3	9.564014E1	9.421193E1
2.368000E1	4.736000E4	1.561486E1	-2.269627E1	2.754894E1	1.446645E5	8.310351E3	1.100862E2	8.812302E1
2.368400E1	4.736800E4	2.440157E1	-9.460837E0	2.617144E1	1.446988E5	8.798778E3	1.188729E2	7.488759E1
2.368800E1	4.737600E4	2.468518E1	6.576474E0	2.554620E1	1.447349E5	9.045358E3	1.191565E2	5.885028E1
2.369200E1	4.738400E4	1.632860E1	2.028753E1	2.604241E1	1.447712E5	8.827218E3	1.107999E2	4.513922E1
2.369600E1	4.739200E4	2.127904E0	2.725429E1	2.733724E1	1.448055E5	8.349721E3	9.659924E1	3.817246E1
2.370000E1	4.740000E4	-1.329049E1	2.502885E1	2.833867E1	1.448380E5	8.091510E3	8.118085E1	4.039790E1
2.370400E1	4.740800E4	-2.526939E1	1.443228E1	2.910040E1	1.448703E5	8.004203E3	6.920194E1	5.099447E1
2.370800E1	4.741600E4	-2.951277E1	-1.031758E0	2.953080E1	1.449020E5	7.928085E3	6.495857E1	6.645851E1
2.371200E1	4.742400E4	-2.459177E1	-1.639596E1	2.955643E1	1.449337E5	7.894065E3	6.987957E1	8.182271E1
2.371600E1	4.743200E4	-1.238974E1	-2.675834E1	2.948753E1	1.449652E5	7.821056E3	8.208159E1	9.218509E1
2.372000E1	4.744000E4	3.142195E0	-2.864107E1	2.881292E1	1.449963E5	7.916320E3	9.761353E1	9.406782E1
2.372400E1	4.744800E4	1.712455E1	-2.153984E1	2.751754E1	1.450285E5	8.321703E3	1.115959E2	8.696660E1
2.372800E1	4.745600E4	2.502551E1	-7.730194E0	2.619222E1	1.450628E5	8.815268E3	1.194968E2	7.315695E1
2.373200E1	4.746400E4	2.431040E1	8.374280E0	2.571233E1	1.450990E5	9.004440E3	1.187817E2	5.705247E1
2.373600E1	4.747200E4	1.514469E1	2.152474E1	2.631874E1	1.451349E5	8.725660E3	1.096160E2	4.390201E1
2.374000E1	4.748000E4	5.661899E-1	2.731971E1	2.732557E1	1.451688E5	8.338343E3	9.503753E1	3.810704E1
2.374400E1	4.748800E4	-1.479640E1	2.407311E1	2.825683E1	1.452016E5	8.148571E3	7.967493E1	4.135364E1
2.374800E1	4.749600E4	-2.586475E1	1.261435E1	2.877685E1	1.452340E5	8.079615E3	6.860659E1	5.281240E1
2.375200E1	4.750400E4	-2.897860E1	-3.155072E0	2.914985E1	1.452662E5	8.000872E3	6.549273E1	6.858182E1
2.375600E1	4.751200E4	-2.308755E1	-1.804334E1	2.930183E1	1.452980E5	7.903773E3	7.138379E1	8.347009E1
2.376000E1	4.752000E4	-1.032502E1	-2.753320E1	2.940550E1	1.453294E5	7.812429E3	8.414632E1	9.295995E1
2.376400E1	4.752800E4	5.256114E0	-2.833817E1	2.882150E1	1.453605E5	7.889313E3	9.972745E1	9.376492E1
2.376800E1	4.753600E4	1.866946E1	-2.033254E1	2.760365E1	1.453926E5	8.297087E3	1.131408E2	8.575930E1
2.377200E1	4.754400E4	2.555482E1	-5.954126E0	2.623929E1	1.454269E5	8.839867E3	1.200262E2	7.138088E1
2.377600E1	4.755200E4	2.355437E1	1.013304E1	2.564151E1	1.454633E5	9.022946E3	1.180257E2	5.529371E1
2.378000E1	4.756000E4	1.352582E1	2.257136E1	2.631376E1	1.454991E5	8.715306E3	1.079972E2	4.285539E1
2.378400E1	4.756800E4	-1.432693E0	2.733991E1	2.737742E1	1.455330E5	8.335674E3	9.303864E1	3.808684E1
2.378800E1	4.757600E4	-1.656448E1	2.300666E1	2.834940E1	1.455658E5	8.111712E3	7.790686E1	4.242009E1
2.379200E1	4.758400E4	-2.689351E1	1.092392E1	2.902745E1	1.455979E5	7.982366E3	6.757783E1	5.450284E1
2.379600E1	4.759200E4	-2.882448E1	-4.881658E0	2.923494E1	1.456296E5	7.957465E3	6.564685E1	7.030841E1
2.380000E1	4.760000E4	-2.203047E1	-1.952737E1	2.943909E1	1.456616E5	7.911126E3	7.244087E1	8.495412E1
2.380400E1	4.760800E4	-8.644872E0	-2.810286E1	2.940246E1	1.456929E5	7.821020E3	8.582647E1	9.352962E1
2.380800E1	4.761600E4	6.998570E0	-2.781869E1	2.868553E1	1.457241E5	7.935757E3	1.014699E2	9.324544E1
2.381200E1	4.762400E4	1.968270E1	-1.875187E1	2.718532E1	1.457564E5	8.410508E3	1.141540E2	8.417862E1
2.381600E1	4.763200E4	2.555253E1	-3.862008E0	2.584273E1	1.457914E5	8.945549E3	1.200239E2	6.928876E1
2.382000E1	4.764000E4	2.263274E1	1.200961E1	2.562170E1	1.458280E5	9.030772E3	1.171041E2	5.341714E1
2.382400E1	4.764800E4	1.179457E1	2.381378E1	2.657457E1	1.458637E5	8.663287E3	1.062659E2	4.161297E1
2.382800E1	4.765600E4	-3.503914E0	2.751216E1	2.773439E1	1.458973E5	8.235872E3	9.096742E1	3.791459E1
2.383200E1	4.766400E4	-1.822756E1	2.208153E1	2.863281E1	1.459295E5	8.029336E3	7.624378E1	4.334522E1
2.383600E1	4.767200E4	-2.784719E1	9.321469E0	2.936590E1	1.459615E5	7.937035E3	6.662415E1	5.610528E1
2.384000E1	4.768000E4	-2.876535E1	-6.659410E0	2.952614E1	1.459930E5	7.895263E3	6.570599E1	7.208616E1
2.384400E1	4.768800E4	-2.108236E1	-2.082987E1	2.963696E1	1.460247E5	7.828018E3	7.338898E1	8.625662E1
2.384800E1	4.769600E4	-7.294997E0	-2.853398E1	2.945174E1	1.460557E5	7.764841E3	8.717634E1	9.396073E1
2.385200E1	4.770400E4	8.232986E0	-2.731452E1	2.852832E1	1.460868E5	7.982062E3	1.027043E2	9.274127E1
2.385600E1	4.771200E4	2.058107E1	-1.756830E1	2.705967E1	1.461195E5	8.498340E3	1.150524E2	8.299505E1
2.386000E1	4.772000E4	2.560453E1	-2.348094E0	2.571197E1	1.461548E5	8.996411E3	1.200759E2	6.777485E1
2.386400E1	4.772800E4	2.169641E1	1.328867E1	2.544255E1	1.461915E5	9.065285E3	1.161678E2	5.213808E1
2.386800E1	4.773600E4	1.019127E1	2.434221E1	2.638949E1	1.462273E5	8.666789E3	1.046626E2	4.108454E1
2.387200E1	4.774400E4	-5.190652E0	2.715614E1	2.764776E1	1.462608E5	8.236904E3	8.928069E1	3.827061E1
2.387600E1	4.775200E4	-1.962152E1	2.091104E1	2.867535E1	1.462932E5	8.041570E3	7.484981E1	4.451571E1
2.388000E1	4.776000E4	-2.834700E1	7.514161E0	2.932601E1	1.463252E5	7.907522E3	6.612434E1	5.791259E1
2.388400E1	4.776800E4	-2.845828E1	-8.396225E0	2.967103E1	1.463564E5	7.866364E3	6.601306E1	7.382298E1
2.388800E1	4.777600E4	-1.994761E1	-2.221989E1	2.986019E1	1.463881E5	7.841708E3	7.452373E1	8.764664E1
2.389200E1	4.778400E4	-5.564764E0	-2.909326E1	2.962068E1	1.464192E5	7.757987E3	8.890657E1	9.452002E1
2.389600E1	4.779200E4	9.836741E0	-2.680993E1	2.855756E1	1.464501E5	7.969197E3	1.043081E2	9.223669E1
2.390000E1	4.780000E4	2.142171E1	-1.618630E1	2.684932E1	1.464829E5	8.497926E3	1.158930E2	8.161305E1
2.390400E1	4.780800E4	2.554492E1	-8.332065E-1	2.555850E1	1.465181E5	9.020327E3	1.200163E2	6.625996E1
2.390800E1	4.781600E4	2.088442E1	1.467119E1	2.552260E1	1.465551E5	9.081248E3	1.153558E2	5.075556E1
2.391200E1	4.782400E4	8.690126E0	2.492916E1	2.640040E1	1.465908E5	8.670726E3	1.031615E2	4.049759E1
2.391600E1	4.783200E4	-6.944722E0	2.694318E1	2.782381E1	1.466245E5	8.217086E3	8.752662E1	3.848357E1
2.392000E1	4.784000E4	-2.086828E1	1.979046E1	2.876017E1	1.466565E5	8.013380E3	7.360306E1	4.563629E1
2.392400E1	4.784800E4	-2.875118E1	5.817795E0	2.933389E1	1.466886E5	7.960355E3	6.572016E1	5.960896E1
2.392800E1	4.785600E4	-2.775084E1	-1.021106E1	2.956983E1	1.467202E5	7.890364E3	6.672050E1	7.563781E1
2.393200E1	4.786400E4	-1.852475E1	-2.344259E1	2.987844E1	1.467517E5	7.772998E3	7.594659E1	8.886934E1
2.393600E1	4.787200E4	-3.932536E0	-2.941550E1	2.967720E1	1.467824E5	7.716478E3	9.053880E1	9.484225E1
2.394000E1	4.788000E4	1.139236E1	-2.630679E1	2.866763E1	1.468134E5	7.946915E3	1.058637E2	9.173354E1
2.394400E1	4.788800E4	2.243820E1	-1.515719E1	2.707791E1	1.468460E5	8.526401E3	1.169095E2	8.058394E1
2.394800E1	4.789600E4	2.576540E1	7.316728E-1	2.577579E1	1.468816E5	9.002755E3	1.202367E2	6.469508E1
2.395200E1	4.790400E4	2.011486E1	1.570566E1	2.552010E1	1.469180E5	8.987063E3	1.145862E2	4.972109E1
2.395600E1	4.791200E4	7.486728E0	2.531228E1	2.639626E1	1.469535E5	8.678234E3	1.019581E2	4.011447E1
2.396000E1	4.792000E4	-8.218784E0	2.621246E1	2.747074E1	1.469874E5	8.330544E3	8.625255E1	3.921429E1
2.396400E1	4.792800E4	-2.187984E1	1.825064E1	2.849234E1	1.470202E5	8.092248E3	7.259150E1	4.717611E1
2.396800E1	4.793600E4	-2.887587E1	3.982956E0	2.914927E1	1.470521E5	7.925915E3	6.559546E1	6.144380E1
2.397200E1	4.794400E4	-2.705588E1	-1.180626E1	2.951963E1	1.470836E5	7.837344E3	6.741546E1	7.723301E1
2.397600E1	4.795200E4	-1.719132E1	-2.441119E1	2.985713E1	1.471148E5	7.741787E3	7.728002E1	8.983795E1
2.398000E1	4.796000E4	-2.318560E0	-2.952006E1	2.961097E1	1.471455E5	7.693941E3	9.215278E1	9.494681E1
2.398400E1	4.796800E4	1.264669E1	-2.548014E1	2.844602E1	1.471764E5	7.993634E3	1.071180E2	9.090689E1
2.398800E1	4.797600E4	2.304336E1	-1.359625E1	2.675546E1	1.472095E5	8.591484E3	1.175147E2	7.902300E1
2.399200E1	4.798400E4	2.546639E1	2.285671E0	2.556876E1	1.472451E5	9.046497E3	1.199377E2	6.314108E1
2.399600E1	4.799200E4	1.904528E1	1.704649E1	2.555984E1	1.472818E5	8.981825E3	1.135166E2	4.838026E1
2.400000E1	4.800000E4	6.003278E0	2.596850E1	2.665338E1	1.473170E5	8.577323E3	1.004746E2	3.945825E1
2.400400E1	4.800800E4	-9.742143E0	2.612779E1	2.788495E1	1.473504E5	8.230750E3	8.472919E1	3.929897E1
2.400800E1	4.801600E4	-2.286879E1	1.733994E1	2.869939E1	1.473828E5	8.029401E3	7.160254E1	4.808681E1
2.401200E1	4.802400E4	-2.912719E1	2.710280E0	2.925302E1	1.474147E5	7.946108E3	6.534415E1	6.271647E1
2.401600E1	4.803200E4	-2.656754E1	-1.318717E1	2.966034E1	1.474464E5	7.880697E3	6.790380E1	7.861392E1
2.402000E1	4.804000E4	-1.594427E1	-2.525014E1	2.986284E1	1.474777E5	7.786981E3	7.852707E1	9.067689E1
2.402400E1	4.804800E4	-6.746487E-1	-2.959253E1	2.960021E1	1.475087E5	7.759013E3	9.379669E1	9.501928E1
2.402800E1	4.805600E4	1.409596E1	-2.461133E1	2.836218E1	1.475398E5	8.049081E3	1.085673E2	9.003808E1
2.403200E1	4.806400E4	2.389404E1	-1.212914E1	2.679629E1	1.475731E5	8.634847E3	1.183654E2	7.755589E1
2.403600E1	4.807200E4	2.525786E1	3.946422E0	2.556430E1	1.476089E5	9.027975E3	1.197292E2	6.148033E1
2.404000E1	4.808000E4	1.817896E1	1.837703E1	2.584937E1	1.476453E5	8.914640E3	1.126503E2	4.704972E1
2.404400E1	4.808800E4	4.581995E0	2.652007E1	2.691299E1	1.476802E5	8.524407E3	9.905333E1	3.890668E1
2.404800E1	4.809600E4	-1.110083E1	2.552322E1	2.783277E1	1.477135E5	8.245853E3	8.337051E1	3.990354E1
2.405200E1	4.810400E4	-2.382893E1	1.597356E1	2.868750E1	1.477462E5	8.043680E3	7.064241E1	4.945319E1
2.405600E1	4.811200E4	-2.928499E1	1.096793E0	2.930552E1	1.477779E5	7.916891E3	6.518635E1	6.432996E1
2.406000E1	4.812000E4	-2.574339E1	-1.456460E1	2.957786E1	1.478095E5	7.875732E3	6.872795E1	7.999135E1
2.406400E1	4.812800E4	-1.445057E1	-2.592102E1	2.967690E1	1.478409E5	7.764337E3	8.002076E1	9.134777E1
2.406800E1	4.813600E4	8.254216E-1	-2.929107E1	2.930270E1	1.478716E5	7.758275E3	9.529676E1	9.471782E1
2.407200E1	4.814400E4	1.524066E1	-2.353398E1	2.803794E1	1.479029E5	8.119390E3	1.097120E2	8.896073E1
2.407600E1	4.815200E4	2.433430E1	-1.054588E1	2.652120E1	1.479366E5	8.696034E3	1.188056E2	7.597264E1
2.408000E1	4.816000E4	2.498358E1	5.536650E0	2.558972E1	1.479725E5	9.045592E3	1.194549E2	5.989010E1
2.408400E1	4.816800E4	1.691711E1	1.941571E1	2.575186E1	1.480089E5	8.955572E3	1.113884E2	4.601104E1
2.408800E1	4.817600E4	2.736174E0	2.665959E1	2.679963E1	1.480441E5	8.514237E3	9.720751E1	3.876716E1
2.409200E1	4.818400E4	-1.272437E1	2.492144E1	2.798192E1	1.480770E5	8.147357E3	8.174697E1	4.050532E1
2.409600E1	4.819200E4	-2.488728E1	1.476589E1	2.893801E1	1.481093E5	7.995783E3	6.958406E1	5.066086E1
2.410000E1	4.820000E4	-2.943352E1	-5.210537E-1	2.943813E1	1.481410E5	7.892904E3	6.503782E1	6.594781E1
2.410400E1	4.820800E4	-2.517577E1	-1.601535E1	2.983808E1	1.481725E5	7.790559E3	6.929557E1	8.144210E1
2.410800E1	4.821600E4	-1.340894E1	-2.670557E1	2.988289E1	1.482033E5	7.668772E3	8.106240E1	9.213232E1
2.411200E1	4.822400E4	1.951804E0	-2.929069E1	2.935565E1	1.482338E5	7.733387E3	9.642314E1	9.471744E1
2.411600E1	4.823200E4	1.605190E1	-2.275017E1	2.784302E1	1.482652E5	8.190343E3	1.105232E2	8.817692E1
2.412000E1	4.824000E4	2.457742E1	-9.269857E0	2.626747E1	1.482993E5	8.765565E3	1.190488E2	7.469661E1
2.412400E1	4.824800E4	2.445099E1	6.702920E0	2.535311E1	1.483353E5	9.084655E3	1.189223E2	5.872383E1
2.412800E1	4.825600E4	1.578941E1	2.021846E1	2.565329E1	1.483720E5	8.944641E3	1.102607E2	4.520829E1
2.413200E1	4.826400E4	1.460062E0	2.684989E1	2.688956E1	1.484069E5	8.483921E3	9.593140E1	3.857686E1
2.413600E1	4.827200E4	-1.399615E1	2.435611E1	2.809114E1	1.484399E5	8.164005E3	8.047519E1	4.107064E1
2.414000E1	4.828000E4	-2.571845E1	1.356012E1	2.907431E1	1.484722E5	7.980813E3	6.875288E1	5.186663E1
2.414400E1	4.828800E4	-2.962235E1	-1.931253E0	2.968524E1	1.485037E5	7.832189E3	6.484899E1	6.735800E1
2.414800E1	4.829600E4	-2.452609E1	-1.708226E1	2.988867E1	1.485349E5	7.758320E3	6.994525E1	8.250901E1
2.415200E1	4.830400E4	-1.223231E1	-2.721397E1	2.983672E1	1.485658E5	7.710153E3	8.223902E1	9.264072E1
2.415600E1	4.831200E4	3.324686E0	-2.900854E1	2.919844E1	1.485965E5	7.811325E3	9.779602E1	9.443529E1
2.416000E1	4.832000E4	1.711032E1	-2.167528E1	2.761486E1	1.486283E5	8.282346E3	1.115817E2	8.710203E1
2.416400E1	4.832800E4	2.491651E1	-7.714406E0	2.608342E1	1.486628E5	8.877437E3	1.193879E2	7.314116E1
